ID,WF_ID,SALARY_MONTH,STARTDATE,ENDDATE,PAID_DAYS,OVERTIME_HOURS,TOTAL_LEAVE_TAKEN_CURRENT_MONTH,LEAVE_CARRY_FORWARD,TOTAL_LEAVE_AVAILABLE,LEAVE_ADJUSTED,LEAVE_BALANCE,LEAVE_DEDUCTION,BASIC_DA,HRA,SPECIAL_ALLOWANCES,ACTUAL_BASIC_DA,ACTUAL_HRA,ACTUAL_SPECIAL_ALLOWANCES,PRODUCTION_INCENTIVE_BONUS,PF,ESI,TDS,SHOP_FLOOR_FINE,OTHER_DEDUCTION,ADVANCE,OVERTIME_WAGES,WORKINGDAY_WAGES,TOTAL_WAGES,TOTAL_WAGES_AFTER_DEDUCTION,EMPLOYER_EPF,EMPLOYER_ESI,ADMIN_CHARGES,EDLI_CHARGES,CREATED_ON,MODE_OF_PAYMENT,PAID_STATUS
A94E3370-43E0-EB11-A40F-08F1EAEF4310,B53555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,1.00,0.00,26,0,1,1,0,25,8758.00,0.00,0.00,337.00,0.00,0.00,0.00,40.00,3.00,0.00,0.00,0.00,0.00,0.00,337.00,337.00,294.00,40.00,10.95,1.69,1.69,2021-07-09 04:53:06.990,,UnPaid
AA4E3370-43E0-EB11-A40F-08F1EAEF4310,B63555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,26.00,113.07,1,0,1,1,0,0,8758.00,0.00,0.00,8758.00,0.00,0.00,4846.00,1051.00,102.00,0.00,0.00,0.00,0.00,4761.00,8758.00,8758.00,12451.00,1051.00,442.13,43.79,43.79,2021-07-09 04:53:07.820,,UnPaid
AB4E3370-43E0-EB11-A40F-08F1EAEF4310,B73555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,23.00,59.30,8,4,5,5,0,3,8758.00,0.00,0.00,7748.00,0.00,0.00,2497.00,930.00,77.00,0.00,0.00,0.00,0.00,2497.00,7748.00,7748.00,9238.00,930.00,332.96,38.74,38.74,2021-07-09 04:53:08.350,,UnPaid
AC4E3370-43E0-EB11-A40F-08F1EAEF4310,B83555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,20.00,49.28,11,4,5,5,0,6,8758.00,0.00,0.00,6737.00,0.00,0.00,2075.00,808.00,66.00,0.00,0.00,0.00,0.00,2075.00,6737.00,6737.00,7938.00,808.00,286.39,33.69,33.69,2021-07-09 04:53:08.833,,UnPaid
AD4E3370-43E0-EB11-A40F-08F1EAEF4310,B93555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.76,88.90,2,5,6,2,4,0,8758.00,0.00,0.00,8677.00,0.00,0.00,3828.00,1041.00,94.00,0.00,0.00,0.00,0.00,3743.00,8677.00,8677.00,11370.00,1041.00,406.41,43.39,43.39,2021-07-09 04:53:09.600,,UnPaid
AE4E3370-43E0-EB11-A40F-08F1EAEF4310,BA3555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,23.46,63.73,3,0,1,1,0,2,8758.00,0.00,0.00,7903.00,0.00,0.00,2683.00,948.00,79.00,0.00,0.00,0.00,0.00,2683.00,7903.00,7903.00,9559.00,948.00,344.05,39.51,39.51,2021-07-09 04:53:10.317,,UnPaid
AF4E3370-43E0-EB11-A40F-08F1EAEF4310,BB3555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,26.00,95.37,1,0,1,1,0,0,8758.00,0.00,0.00,8758.00,0.00,0.00,4016.00,1051.00,96.00,0.00,0.00,0.00,0.00,4016.00,8758.00,8758.00,11627.00,1051.00,415.16,43.79,43.79,2021-07-09 04:53:11.113,,UnPaid
B04E3370-43E0-EB11-A40F-08F1EAEF4310,BC3555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,26.00,107.50,0,1,2,0,2,0,8758.00,0.00,0.00,8758.00,0.00,0.00,4611.00,1051.00,100.00,0.00,0.00,0.00,0.00,4526.00,8758.00,8758.00,12218.00,1051.00,434.49,43.79,43.79,2021-07-09 04:53:11.910,,UnPaid
B14E3370-43E0-EB11-A40F-08F1EAEF4310,BD3555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,18.00,61.37,9,0,1,1,0,8,8758.00,0.00,0.00,6063.00,0.00,0.00,2584.00,728.00,65.00,0.00,0.00,0.00,0.00,2584.00,6063.00,6063.00,7854.00,728.00,281.03,30.32,30.32,2021-07-09 04:53:12.457,,UnPaid
1DEE9876-43E0-EB11-A40F-08F1EAEF4310,BE3555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,24.46,102.37,2,0,1,1,0,1,8758.00,0.00,0.00,8239.00,0.00,0.00,4470.00,989.00,95.00,0.00,0.00,0.00,0.00,4310.00,8239.00,8239.00,11625.00,989.00,413.04,41.20,41.20,2021-07-09 04:53:13.207,,UnPaid
1EEE9876-43E0-EB11-A40F-08F1EAEF4310,BF3555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.18,86.30,1,0,1,1,0,0,8758.00,0.00,0.00,8482.00,0.00,0.00,3719.00,1018.00,92.00,0.00,0.00,0.00,0.00,3634.00,8482.00,8482.00,11091.00,1018.00,396.53,42.41,42.41,2021-07-09 04:53:14.020,,UnPaid
1FEE9876-43E0-EB11-A40F-08F1EAEF4310,C03555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,22.53,87.08,4,0,1,1,0,3,8758.00,0.00,0.00,7589.00,0.00,0.00,3752.00,911.00,85.00,0.00,0.00,0.00,0.00,3667.00,7589.00,7589.00,10345.00,911.00,368.58,37.95,37.95,2021-07-09 04:53:14.723,,UnPaid
20EE9876-43E0-EB11-A40F-08F1EAEF4310,C13555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,26.00,106.60,1,0,1,1,0,0,10791.00,0.00,1.00,10791.00,0.00,1.00,5531.00,1295.00,122.00,0.00,0.00,0.00,0.00,5531.00,10792.00,10792.00,14906.00,1295.00,530.50,53.96,53.96,2021-07-09 04:53:15.503,,UnPaid
21EE9876-43E0-EB11-A40F-08F1EAEF4310,C23555F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,21.00,74.90,6,0,1,1,0,5,10791.00,0.00,1.00,8716.00,0.00,1.00,3971.00,1046.00,95.00,0.00,0.00,0.00,0.00,3886.00,8717.00,8717.00,11547.00,1046.00,412.36,43.59,43.59,2021-07-09 04:53:16.113,,UnPaid
22EE9876-43E0-EB11-A40F-08F1EAEF4310,333855F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,24.00,66.82,0,5,6,0,6,0,9634.00,0.00,242.00,8893.00,0.00,223.00,3503.00,1094.00,95.00,0.00,0.00,0.00,0.00,3173.00,9116.00,9116.00,11430.00,1094.00,410.12,45.58,45.58,2021-07-09 04:53:17.643,,UnPaid
23EE9876-43E0-EB11-A40F-08F1EAEF4310,363855F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,21.84,9.20,4,0,1,1,0,3,9634.00,0.00,242.00,8093.00,0.00,203.00,437.00,996.00,65.00,0.00,0.00,0.00,0.00,437.00,8296.00,8296.00,7672.00,996.00,283.82,41.48,41.48,2021-07-09 04:53:18.330,,UnPaid
24EE9876-43E0-EB11-A40F-08F1EAEF4310,3B3855F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.38,51.93,1,0,1,1,0,0,10791.00,0.00,919.00,10534.00,0.00,897.00,3084.00,1372.00,109.00,0.00,0.00,0.00,0.00,2924.00,11431.00,11431.00,13034.00,1372.00,471.74,57.16,57.16,2021-07-09 04:53:19.113,,UnPaid
25EE9876-43E0-EB11-A40F-08F1EAEF4310,283755F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.44,73.02,0,0,1,0,1,0,10791.00,2380.00,0.00,10559.00,2329.00,0.00,4709.00,1267.00,132.00,0.00,0.00,0.00,0.00,4624.00,12888.00,12888.00,16198.00,1267.00,571.90,52.80,52.80,2021-07-09 04:53:20.987,,UnPaid
26EE9876-43E0-EB11-A40F-08F1EAEF4310,293755F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,1.00,0.00,26,0,1,1,0,25,8758.00,0.00,713.00,337.00,0.00,27.00,0.00,44.00,3.00,0.00,0.00,0.00,0.00,0.00,364.00,364.00,317.00,44.00,11.83,1.82,1.82,2021-07-09 04:53:21.080,,UnPaid
27EE9876-43E0-EB11-A40F-08F1EAEF4310,2C3755F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,24.93,52.85,2,0,1,1,0,1,10791.00,2170.00,0.00,10347.00,2081.00,0.00,3378.00,1242.00,119.00,0.00,0.00,0.00,0.00,3293.00,12428.00,12428.00,14445.00,1242.00,513.70,51.74,51.74,2021-07-09 04:53:21.863,,UnPaid
28EE9876-43E0-EB11-A40F-08F1EAEF4310,2E3755F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,20.93,9.10,6,0,1,1,0,5,8758.00,0.00,0.00,7050.00,0.00,0.00,383.00,846.00,56.00,0.00,0.00,0.00,0.00,383.00,7050.00,7050.00,6531.00,846.00,241.57,35.25,35.25,2021-07-09 04:53:22.487,,UnPaid
F057C57C-43E0-EB11-A40F-08F1EAEF4310,C23355F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,1.00,0.00,30,0,1,1,0,29,8758.00,0.00,0.00,337.00,0.00,0.00,0.00,40.00,3.00,0.00,0.00,0.00,0.00,0.00,337.00,337.00,294.00,40.00,10.95,1.69,1.69,2021-07-09 04:53:23.567,,UnPaid
F157C57C-43E0-EB11-A40F-08F1EAEF4310,DC3455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,23.45,8.88,3,0,1,1,0,2,8758.00,0.00,591.00,7899.00,0.00,533.00,399.00,1012.00,66.00,0.00,0.00,0.00,0.00,399.00,8432.00,8432.00,7753.00,1012.00,287.01,42.16,42.16,2021-07-09 04:53:24.847,,UnPaid
F257C57C-43E0-EB11-A40F-08F1EAEF4310,DE3455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.45,25.07,1,0,1,1,0,0,8758.00,0.00,0.00,8573.00,0.00,0.00,1056.00,1029.00,72.00,0.00,0.00,0.00,0.00,1056.00,8573.00,8573.00,8528.00,1029.00,312.94,42.87,42.87,2021-07-09 04:53:25.673,,UnPaid
F357C57C-43E0-EB11-A40F-08F1EAEF4310,DF3455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,24.55,11.40,2,0,1,1,0,1,8758.00,0.00,0.00,8270.00,0.00,0.00,480.00,992.00,66.00,0.00,0.00,0.00,0.00,480.00,8270.00,8270.00,7692.00,992.00,284.38,41.35,41.35,2021-07-09 04:53:26.457,,UnPaid
F457C57C-43E0-EB11-A40F-08F1EAEF4310,E13455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.50,5.02,4,5,6,4,2,0,15000.00,3486.00,0.00,14711.00,3419.00,0.00,446.00,1765.00,139.00,0.00,0.00,0.00,0.00,446.00,18130.00,18130.00,16672.00,1765.00,603.72,73.56,73.56,2021-07-09 04:53:27.190,,UnPaid
F557C57C-43E0-EB11-A40F-08F1EAEF4310,E23455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,23.97,53.52,2,0,1,1,0,1,8758.00,0.00,0.00,8074.00,0.00,0.00,2339.00,969.00,78.00,0.00,0.00,0.00,0.00,2254.00,8074.00,8074.00,9366.00,969.00,338.42,40.37,40.37,2021-07-09 04:53:27.953,,UnPaid
F657C57C-43E0-EB11-A40F-08F1EAEF4310,E53455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.00,66.03,2,0,1,1,0,1,10791.00,2906.00,0.00,10376.00,2794.00,0.00,4433.00,1245.00,132.00,0.00,0.00,0.00,0.00,4348.00,13170.00,13170.00,16226.00,1245.00,572.10,51.88,51.88,2021-07-09 04:53:28.813,,UnPaid
F757C57C-43E0-EB11-A40F-08F1EAEF4310,E93455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,24.11,71.62,2,0,1,1,0,1,10791.00,0.00,730.00,10007.00,0.00,677.00,4052.00,1282.00,111.00,0.00,0.00,0.00,0.00,3967.00,10684.00,10684.00,13343.00,1282.00,478.92,53.42,53.42,2021-07-09 04:53:29.690,,UnPaid
F857C57C-43E0-EB11-A40F-08F1EAEF4310,EB3455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.33,50.37,0,0,1,0,1,0,9634.00,1020.00,0.00,9386.00,994.00,0.00,2665.00,1126.00,98.00,0.00,0.00,0.00,0.00,2580.00,10380.00,10380.00,11821.00,1126.00,423.96,46.93,46.93,2021-07-09 04:53:30.593,,UnPaid
F957C57C-43E0-EB11-A40F-08F1EAEF4310,013455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,6.00,0.00,17,5,6,6,0,11,8758.00,0.00,0.00,2021.00,0.00,0.00,0.00,243.00,15.00,0.00,0.00,0.00,0.00,0.00,2021.00,2021.00,1763.00,243.00,65.68,10.11,10.11,2021-07-09 04:53:31.690,,UnPaid
FA57C57C-43E0-EB11-A40F-08F1EAEF4310,0A3455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,6.00,0.00,17,5,6,6,0,11,8758.00,0.00,0.00,2021.00,0.00,0.00,0.00,243.00,15.00,0.00,0.00,0.00,0.00,0.00,2021.00,2021.00,1763.00,243.00,65.68,10.11,10.11,2021-07-09 04:53:32.127,,UnPaid
FB57C57C-43E0-EB11-A40F-08F1EAEF4310,0D3455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,6.00,0.00,17,5,6,6,0,11,8758.00,0.00,0.00,2021.00,0.00,0.00,0.00,243.00,15.00,0.00,0.00,0.00,0.00,0.00,2021.00,2021.00,1763.00,243.00,65.68,10.11,10.11,2021-07-09 04:53:32.297,,UnPaid
FC57C57C-43E0-EB11-A40F-08F1EAEF4310,103455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,6.00,0.00,17,5,6,6,0,11,8758.00,0.00,0.00,2021.00,0.00,0.00,0.00,243.00,15.00,0.00,0.00,0.00,0.00,0.00,2021.00,2021.00,1763.00,243.00,65.68,10.11,10.11,2021-07-09 04:53:32.470,,UnPaid
FD57C57C-43E0-EB11-A40F-08F1EAEF4310,1D3455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,14.00,38.40,13,0,1,1,0,12,8758.00,0.00,0.00,4716.00,0.00,0.00,1617.00,566.00,47.00,0.00,0.00,0.00,0.00,1617.00,4716.00,4716.00,5720.00,566.00,205.82,23.58,23.58,2021-07-09 04:53:33.390,,UnPaid
71710283-43E0-EB11-A40F-08F1EAEF4310,1E3455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,20.07,57.60,6,0,1,1,0,5,8758.00,0.00,0.00,6761.00,0.00,0.00,2425.00,811.00,69.00,0.00,0.00,0.00,0.00,2425.00,6761.00,6761.00,8306.00,811.00,298.55,33.81,33.81,2021-07-09 04:53:34.030,,UnPaid
72710283-43E0-EB11-A40F-08F1EAEF4310,1F3455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,6.96,22.97,20,0,1,1,0,19,8758.00,0.00,0.00,2344.00,0.00,0.00,1052.00,281.00,25.00,0.00,0.00,0.00,0.00,967.00,2344.00,2344.00,3090.00,281.00,110.37,11.72,11.72,2021-07-09 04:53:34.250,,UnPaid
73710283-43E0-EB11-A40F-08F1EAEF4310,203455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,26.00,96.92,0,1,2,0,2,0,8758.00,0.00,0.00,8758.00,0.00,0.00,4166.00,1051.00,97.00,0.00,0.00,0.00,0.00,4081.00,8758.00,8758.00,11776.00,1051.00,420.03,43.79,43.79,2021-07-09 04:53:35.063,,UnPaid
74710283-43E0-EB11-A40F-08F1EAEF4310,213455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,26.00,98.93,0,0,1,0,1,0,8758.00,0.00,0.00,8758.00,0.00,0.00,4251.00,1051.00,98.00,0.00,0.00,0.00,0.00,4166.00,8758.00,8758.00,11860.00,1051.00,422.79,43.79,43.79,2021-07-09 04:53:35.877,,UnPaid
75710283-43E0-EB11-A40F-08F1EAEF4310,223455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,24.59,92.02,2,0,1,1,0,1,8758.00,0.00,0.00,8283.00,0.00,0.00,3960.00,994.00,92.00,0.00,0.00,0.00,0.00,3875.00,8283.00,8283.00,11157.00,994.00,397.90,41.42,41.42,2021-07-09 04:53:36.687,,UnPaid
76710283-43E0-EB11-A40F-08F1EAEF4310,233455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,26.00,101.40,1,0,1,1,0,0,8758.00,0.00,0.00,8758.00,0.00,0.00,4430.00,1051.00,99.00,0.00,0.00,0.00,0.00,4270.00,8758.00,8758.00,12038.00,1051.00,428.61,43.79,43.79,2021-07-09 04:53:37.483,,UnPaid
77710283-43E0-EB11-A40F-08F1EAEF4310,243455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,26.00,105.17,0,3,4,0,4,0,8758.00,0.00,0.00,8758.00,0.00,0.00,4513.00,1051.00,100.00,0.00,0.00,0.00,0.00,4428.00,8758.00,8758.00,12120.00,1051.00,431.31,43.79,43.79,2021-07-09 04:53:38.297,,UnPaid
78710283-43E0-EB11-A40F-08F1EAEF4310,253455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,21.00,49.02,6,0,1,1,0,5,8758.00,0.00,0.00,7074.00,0.00,0.00,2064.00,849.00,69.00,0.00,0.00,0.00,0.00,2064.00,7074.00,7074.00,8220.00,849.00,296.99,35.37,35.37,2021-07-09 04:53:38.920,,UnPaid
79710283-43E0-EB11-A40F-08F1EAEF4310,263455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,26.00,114.72,1,0,1,1,0,0,8758.00,0.00,0.00,8758.00,0.00,0.00,4990.00,1051.00,103.00,0.00,0.00,0.00,0.00,4830.00,8758.00,8758.00,12594.00,1051.00,446.81,43.79,43.79,2021-07-09 04:53:39.703,,UnPaid
7A710283-43E0-EB11-A40F-08F1EAEF4310,273455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,26.00,98.23,1,0,1,1,0,0,8758.00,0.00,0.00,8758.00,0.00,0.00,4296.00,1051.00,98.00,0.00,0.00,0.00,0.00,4136.00,8758.00,8758.00,11905.00,1051.00,424.26,43.79,43.79,2021-07-09 04:53:40.500,,UnPaid
7B710283-43E0-EB11-A40F-08F1EAEF4310,283455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,20.06,51.68,6,0,1,1,0,5,8758.00,0.00,0.00,6757.00,0.00,0.00,2176.00,811.00,67.00,0.00,0.00,0.00,0.00,2176.00,6757.00,6757.00,8055.00,811.00,290.32,33.79,33.79,2021-07-09 04:53:41.140,,UnPaid
7C710283-43E0-EB11-A40F-08F1EAEF4310,293455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,24.00,79.63,2,0,1,1,0,1,9634.00,0.00,0.00,8893.00,0.00,0.00,3858.00,1067.00,96.00,0.00,0.00,0.00,0.00,3688.00,8893.00,8893.00,11588.00,1067.00,414.41,44.47,44.47,2021-07-09 04:53:41.890,,UnPaid
7D710283-43E0-EB11-A40F-08F1EAEF4310,2A3455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,24.00,84.08,3,0,1,1,0,2,8758.00,0.00,0.00,8084.00,0.00,0.00,3540.00,970.00,87.00,0.00,0.00,0.00,0.00,3540.00,8084.00,8084.00,10567.00,970.00,377.78,40.42,40.42,2021-07-09 04:53:42.610,,UnPaid
7E710283-43E0-EB11-A40F-08F1EAEF4310,2B3455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.00,88.22,2,0,1,1,0,1,8758.00,0.00,0.00,8421.00,0.00,0.00,3715.00,1011.00,91.00,0.00,0.00,0.00,0.00,3715.00,8421.00,8421.00,11034.00,1011.00,394.42,42.11,42.11,2021-07-09 04:53:43.360,,UnPaid
3C550689-43E0-EB11-A40F-08F1EAEF4310,2C3455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.00,105.05,2,0,1,1,0,1,8758.00,0.00,0.00,8421.00,0.00,0.00,4583.00,1011.00,98.00,0.00,0.00,0.00,0.00,4423.00,8421.00,8421.00,11895.00,1011.00,422.63,42.11,42.11,2021-07-09 04:53:44.123,,UnPaid
3D550689-43E0-EB11-A40F-08F1EAEF4310,2D3455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,26.00,117.90,0,5,6,0,6,0,11501.00,0.00,0.00,11501.00,0.00,0.00,6689.00,1380.00,136.00,0.00,0.00,0.00,0.00,6519.00,11501.00,11501.00,16674.00,1380.00,591.18,57.51,57.51,2021-07-09 04:53:44.967,,UnPaid
3E550689-43E0-EB11-A40F-08F1EAEF4310,2E3455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.00,89.87,3,1,2,2,0,1,8758.00,0.00,0.00,8421.00,0.00,0.00,3869.00,1011.00,92.00,0.00,0.00,0.00,0.00,3784.00,8421.00,8421.00,11187.00,1011.00,399.43,42.11,42.11,2021-07-09 04:53:45.687,,UnPaid
3F550689-43E0-EB11-A40F-08F1EAEF4310,2F3455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,24.33,59.92,3,5,6,3,3,0,11501.00,0.00,0.00,10762.00,0.00,0.00,3398.00,1291.00,106.00,0.00,0.00,0.00,0.00,3313.00,10762.00,10762.00,12763.00,1291.00,460.20,53.81,53.81,2021-07-09 04:53:46.420,,UnPaid
40550689-43E0-EB11-A40F-08F1EAEF4310,723655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,24.02,47.88,0,0,1,0,1,0,8758.00,0.00,0.00,8091.00,0.00,0.00,2261.00,971.00,78.00,0.00,0.00,0.00,0.00,2016.00,8091.00,8091.00,9303.00,971.00,336.44,40.46,40.46,2021-07-09 04:53:47.623,,UnPaid
41550689-43E0-EB11-A40F-08F1EAEF4310,9D3655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,24.70,81.42,0,0,1,0,1,0,9634.00,0.00,834.00,9152.00,0.00,792.00,4183.00,1193.00,106.00,0.00,0.00,0.00,0.00,4098.00,9944.00,9944.00,12828.00,1193.00,459.13,49.73,49.73,2021-07-09 04:53:48.467,,UnPaid
42550689-43E0-EB11-A40F-08F1EAEF4310,9E3655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,21.76,72.17,5,0,1,1,0,4,9634.00,1020.00,0.00,8063.00,854.00,0.00,3697.00,968.00,95.00,0.00,0.00,0.00,0.00,3697.00,8917.00,8917.00,11551.00,968.00,409.96,40.32,40.32,2021-07-09 04:53:49.123,,UnPaid
43550689-43E0-EB11-A40F-08F1EAEF4310,9F3655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,20.32,71.07,7,1,2,2,0,5,8758.00,0.00,348.00,6845.00,0.00,272.00,3111.00,854.00,77.00,0.00,0.00,0.00,0.00,3111.00,7117.00,7117.00,9297.00,854.00,332.41,35.59,35.59,2021-07-09 04:53:49.717,,UnPaid
44550689-43E0-EB11-A40F-08F1EAEF4310,A03655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.31,104.83,0,2,3,0,3,0,8758.00,0.00,348.00,8526.00,0.00,339.00,4674.00,1064.00,102.00,0.00,0.00,0.00,0.00,4589.00,8865.00,8865.00,12373.00,1064.00,440.02,44.32,44.32,2021-07-09 04:53:50.530,,UnPaid
45550689-43E0-EB11-A40F-08F1EAEF4310,A13655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,26.00,114.45,1,0,1,1,0,0,8758.00,0.00,0.00,8758.00,0.00,0.00,4989.00,1051.00,103.00,0.00,0.00,0.00,0.00,4819.00,8758.00,8758.00,12593.00,1051.00,446.78,43.79,43.79,2021-07-09 04:53:51.310,,UnPaid
46550689-43E0-EB11-A40F-08F1EAEF4310,A23655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,26.00,117.25,0,5,6,0,6,0,9634.00,0.00,608.00,9634.00,0.00,608.00,5858.00,1229.00,121.00,0.00,0.00,0.00,0.00,5773.00,10242.00,10242.00,14750.00,1229.00,523.25,51.21,51.21,2021-07-09 04:53:52.123,,UnPaid
47550689-43E0-EB11-A40F-08F1EAEF4310,A33655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.60,81.57,5,4,5,5,0,0,8758.00,0.00,0.00,8623.00,0.00,0.00,3435.00,1035.00,90.00,0.00,0.00,0.00,0.00,3435.00,8623.00,8623.00,10933.00,1035.00,391.89,43.12,43.12,2021-07-09 04:53:52.840,,UnPaid
48550689-43E0-EB11-A40F-08F1EAEF4310,A43655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,26.00,100.97,1,2,3,1,2,0,8758.00,0.00,0.00,8758.00,0.00,0.00,4421.00,1051.00,99.00,0.00,0.00,0.00,0.00,4251.00,8758.00,8758.00,12029.00,1051.00,428.32,43.79,43.79,2021-07-09 04:53:53.637,,UnPaid
710F228F-43E0-EB11-A40F-08F1EAEF4310,A53655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.00,99.45,2,0,1,1,0,1,8758.00,0.00,0.00,8421.00,0.00,0.00,4272.00,1011.00,95.00,0.00,0.00,0.00,0.00,4187.00,8421.00,8421.00,11587.00,1011.00,412.52,42.11,42.11,2021-07-09 04:53:54.370,,UnPaid
720F228F-43E0-EB11-A40F-08F1EAEF4310,A73655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,26.00,25.23,0,5,6,0,6,0,15000.00,4564.00,0.00,15000.00,4564.00,0.00,2373.00,1800.00,158.00,0.00,0.00,0.00,0.00,2373.00,19564.00,19564.00,19979.00,1800.00,682.50,75.00,75.00,2021-07-09 04:53:55.217,,UnPaid
730F228F-43E0-EB11-A40F-08F1EAEF4310,B63655F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,26.00,147.30,0,2,3,0,3,0,8758.00,0.00,0.00,8758.00,0.00,0.00,6362.00,1051.00,113.00,0.00,0.00,0.00,0.00,6202.00,8758.00,8758.00,13956.00,1051.00,491.40,43.79,43.79,2021-07-09 04:53:56.730,,UnPaid
740F228F-43E0-EB11-A40F-08F1EAEF4310,683455F2-74AA-EB11-BF79-A45D3669901F,6,2021-06-01,2021-06-30,25.15,37.15,2,5,6,2,4,0,8758.00,0.00,0.00,8472.00,0.00,0.00,1564.00,1017.00,75.00,0.00,0.00,0.00,0.00,1564.00,8472.00,8472.00,8944.00,1017.00,326.17,42.36,42.36,2021-07-09 04:53:57.903,,UnPaid
